instruction,output,code,correct_name,question_type,disease_id,wrong_name
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã C932 là bệnh Bệnh bạch cầu đơn nhân bán cấp.",Đúng,C932,Bệnh bạch cầu đơn nhân bán cấp,correct_pairing,C932_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã J954 là bệnh Bệnh loạn sản tủy và tăng sinh tủy, chưa phân loại nơi khác.",Sai,J954,Hội chứng Mendelson,incorrect_pairing,J954_0_no,"Bệnh loạn sản tủy và tăng sinh tủy, chưa phân loại nơi khác"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã K918 là bệnh Rối loạn sau phẫu thuật khác của hệ tiêu hóa không phân loại nơi khác.",Đúng,K918,Rối loạn sau phẫu thuật khác của hệ tiêu hóa không phân loại nơi khác,correct_pairing,K918_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z100 là bệnh Khám sức khỏe về nghề nghiệp.",Đúng,Z100,Khám sức khỏe về nghề nghiệp,correct_pairing,Z100_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã K45 là bệnh Thoát vị bụng khác.",Đúng,K45,Thoát vị bụng khác,correct_pairing,K45_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã L648 là bệnh Rụng tóc do nội tiết tố nam khác.",Đúng,L648,Rụng tóc do nội tiết tố nam khác,correct_pairing,L648_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Q770 là bệnh Viêm khớp sau nhiễm não mô cầu (A39.8†), nhiều vị trí.",Sai,Q770,Vô sản sụn,incorrect_pairing,Q770_0_no,"Viêm khớp sau nhiễm não mô cầu (A39.8†), nhiều vị trí"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã C811 là bệnh Kháng kháng sinh họ betalactam khác.",Sai,C811,U lympho Hodgkin (kinh điển) xơ nốt,incorrect_pairing,C811_0_no,Kháng kháng sinh họ betalactam khác
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã H108 là bệnh Bệnh bạch cầu dạng tủy mạn [CML], BCR/ABL- dương tính.",Sai,H108,Viêm kết mạc khác,incorrect_pairing,H108_0_no,"Bệnh bạch cầu dạng tủy mạn [CML], BCR/ABL- dương tính"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã B427 là bệnh Hưng cảm nhẹ.",Sai,B427,Nhiễm sporotrichum lan tỏa,incorrect_pairing,B427_0_no,Hưng cảm nhẹ
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z224 là bệnh Bệnh cơ trong bệnh khác, phân loại nơi khác.",Sai,Z224,Mang mầm bệnh nhiễm khuẩn có đường lây chủ yếu qua tình dục,incorrect_pairing,Z224_0_no,"Bệnh cơ trong bệnh khác, phân loại nơi khác"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S959 là bệnh Tổn thương mạch máu chưa xác định tầm cổ chân và bàn chân.",Đúng,S959,Tổn thương mạch máu chưa xác định tầm cổ chân và bàn chân,correct_pairing,S959_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M969 là bệnh Di chứng do phong.",Sai,M969,Các bệnh lý của hệ cơ-xương-khớp sau can thiệp không đặc hiệu,incorrect_pairing,M969_0_no,Di chứng do phong
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã C251 là bệnh Chấn thương cắt cụt tầm giữa khớp gối và cổ chân.",Sai,C251,U ác của thân tụy,incorrect_pairing,C251_0_no,Chấn thương cắt cụt tầm giữa khớp gối và cổ chân
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã E113 là bệnh Biến chứng của gây mê trong chuyển dạ, trong đẻ, chưa xác định rõ.",Sai,E113,Bệnh đái tháo đường không phụ thuộc insuline (Có biến chứng mắt),incorrect_pairing,E113_0_no,"Biến chứng của gây mê trong chuyển dạ, trong đẻ, chưa xác định rõ"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã P154 là bệnh Chấn thương mặt khi sinh.",Đúng,P154,Chấn thương mặt khi sinh,correct_pairing,P154_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N801 là bệnh Bệnh lạc nội mạc tử cung ở buồng trứng.",Đúng,N801,Bệnh lạc nội mạc tử cung ở buồng trứng,correct_pairing,N801_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S048 là bệnh Tổn thương dác dây thần kinh sọ khác.",Đúng,S048,Tổn thương dác dây thần kinh sọ khác,correct_pairing,S048_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N420 là bệnh Sỏi tuyến tiền liệt.",Đúng,N420,Sỏi tuyến tiền liệt,correct_pairing,N420_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G131 là bệnh Bệnh teo hệ thống ảnh hưởng chủ yếu tới hệ thần kinh trung ương khác, trong u.",Đúng,G131,"Bệnh teo hệ thống ảnh hưởng chủ yếu tới hệ thần kinh trung ương khác, trong u",correct_pairing,G131_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G731 là bệnh Hội chứng Lambert-Eaton (C80†.",Đúng,G731,Hội chứng Lambert-Eaton (C80†,correct_pairing,G731_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã H540 là bệnh Mù, hai mắt.",Đúng,H540,"Mù, hai mắt",correct_pairing,H540_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã E882 là bệnh Bệnh u mỡ, chưa được phân loại ở phần khác.",Đúng,E882,"Bệnh u mỡ, chưa được phân loại ở phần khác",correct_pairing,E882_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z633 là bệnh Thiếu vắng thành viên trong gia đình.",Đúng,Z633,Thiếu vắng thành viên trong gia đình,correct_pairing,Z633_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M0110 là bệnh Viêm khớp do lao (A18.0†), nhiều vị trí.",Đúng,M0110,"Viêm khớp do lao (A18.0†), nhiều vị trí",correct_pairing,M0110_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã I060 là bệnh Hẹp van động mạch chủ do thấp.",Đúng,I060,Hẹp van động mạch chủ do thấp,correct_pairing,I060_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã T732 là bệnh Kiệt sức do phơi nhiễm.",Đúng,T732,Kiệt sức do phơi nhiễm,correct_pairing,T732_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã H958 là bệnh Rối loạn khác của tai và xương chũm sau phẫu thuật.",Đúng,H958,Rối loạn khác của tai và xương chũm sau phẫu thuật,correct_pairing,H958_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã E268 là bệnh Cường aldosterone thứ phát.",Đúng,E268,Cường aldosterone thứ phát,correct_pairing,E268_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã G737 là bệnh Biến chứng tĩnh mạch khác sau sẩy thai chửa ngoài tử cung hay chửa trứng.",Sai,G737,"Bệnh cơ trong bệnh khác, phân loại nơi khác",incorrect_pairing,G737_0_no,Biến chứng tĩnh mạch khác sau sẩy thai chửa ngoài tử cung hay chửa trứng
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N074 là bệnh Bệnh thận di truyền, chưa được phân loại nơi khác, Viêm cầu thận tăng sinh nội mạch lan tỏa.",Đúng,N074,"Bệnh thận di truyền, chưa được phân loại nơi khác, Viêm cầu thận tăng sinh nội mạch lan tỏa",correct_pairing,N074_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã R074 là bệnh Tai biến do thông tim.",Sai,R074,Đau ngực không đặc hiệu,incorrect_pairing,R074_0_no,Tai biến do thông tim
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã L14 là bệnh Hạ calci máu khác của sơ sinh.",Sai,L14,Các bệnh da bọng nước trong các bệnh đã được phân loại ở phần khác,incorrect_pairing,L14_0_no,Hạ calci máu khác của sơ sinh
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã P009 là bệnh Bỏng và ăn mòn tại cổ chân và bàn chân.",Sai,P009,Thai nhi và trẻ sơ sinh bị ảnh hưởng do các tình trạng bệnh lý chưa xác định của mẹ,incorrect_pairing,P009_0_no,Bỏng và ăn mòn tại cổ chân và bàn chân
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z889 là bệnh Tiền sử cá nhân dị ứng với chất ma túy, thuốc các chất sinh học không đặc hiệu khác.",Đúng,Z889,"Tiền sử cá nhân dị ứng với chất ma túy, thuốc các chất sinh học không đặc hiệu khác",correct_pairing,Z889_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M076 là bệnh Viêm tắc tĩnh mạch nông trong khi có thai.",Sai,M076,Bệnh khớp trong bệnh đường ruột khác,incorrect_pairing,M076_0_no,Viêm tắc tĩnh mạch nông trong khi có thai
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S3730 là bệnh Các dị tật khác của các mạch máu não.",Sai,S3730,"Vết thương niệu đạo, không có vết thương hở vào ổ bụng",incorrect_pairing,S3730_0_no,Các dị tật khác của các mạch máu não
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã O680 là bệnh Chuyển dạ và đẻ có nhịp tim thai bất thường.",Đúng,O680,Chuyển dạ và đẻ có nhịp tim thai bất thường,correct_pairing,O680_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S6270 là bệnh Gãy nhiều xương ngón tay, gãy kín.",Đúng,S6270,"Gãy nhiều xương ngón tay, gãy kín",correct_pairing,S6270_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N881 là bệnh Chảy máu sau đẻ.",Sai,N881,Rách cũ cổ tử cung,incorrect_pairing,N881_0_no,Chảy máu sau đẻ
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã F649 là bệnh Rối loạn phân định giới tính không biệt định.",Đúng,F649,Rối loạn phân định giới tính không biệt định,correct_pairing,F649_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S230 là bệnh Vỡ chấn thương của đĩa liên đốt ngực.",Đúng,S230,Vỡ chấn thương của đĩa liên đốt ngực,correct_pairing,S230_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Q70 là bệnh Bệnh võng mạc khác trong các bệnh phân loại nơi khác.",Sai,Q70,Tật dính ngón,incorrect_pairing,Q70_0_no,Bệnh võng mạc khác trong các bệnh phân loại nơi khác
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N891 là bệnh Các hội chứng dị tật bẩm sinh có phát triển sớm quá mức.",Sai,N891,Loạn sản âm đạo vừa,incorrect_pairing,N891_0_no,Các hội chứng dị tật bẩm sinh có phát triển sớm quá mức
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã A085 là bệnh Nhiễm trùng đường ruột, xác định khác.",Đúng,A085,"Nhiễm trùng đường ruột, xác định khác",correct_pairing,A085_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã W88 là bệnh Loạn sản nhẹ cổ tử cung.",Sai,W88,Phơi nhiễm tia xạ ion hóa,incorrect_pairing,W88_0_no,Loạn sản nhẹ cổ tử cung
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã X33 là bệnh Nạn nhân của chớp.",Đúng,X33,Nạn nhân của chớp,correct_pairing,X33_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã K294 là bệnh Viêm teo niêm mạc dạ dày mãn tính.",Đúng,K294,Viêm teo niêm mạc dạ dày mãn tính,correct_pairing,K294_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã B080 là bệnh Thấp không có tổn thương tim.",Sai,B080,Nhiễm orthopoxvirus khác,incorrect_pairing,B080_0_no,Thấp không có tổn thương tim
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã T423 là bệnh Thất phải hai đường ra.",Sai,T423,Ngộ độc Barbiturat,incorrect_pairing,T423_0_no,Thất phải hai đường ra
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã J670 là bệnh Bệnh phổi của người nông dân.",Đúng,J670,Bệnh phổi của người nông dân,correct_pairing,J670_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Z02 là bệnh Khám vì lý do hành chính.",Đúng,Z02,Khám vì lý do hành chính,correct_pairing,Z02_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã S721 là bệnh Gãy mấu chuyển.",Đúng,S721,Gãy mấu chuyển,correct_pairing,S721_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M2313 là bệnh Biến chứng khác sau gây miễn dịch, không xếp loại ở nơi khác.",Sai,M2313,Sụn chêm dạng đĩa (bẩm sinh) dây chằng bên trong hoặc sụn chêm trong khác và không đặc hiệu,incorrect_pairing,M2313_0_no,"Biến chứng khác sau gây miễn dịch, không xếp loại ở nơi khác"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã A667 là bệnh Biểu hiện khác của ghẻ cóc.",Đúng,A667,Biểu hiện khác của ghẻ cóc,correct_pairing,A667_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M0115 là bệnh Viêm khớp do lao (A18.0†), vùng chậu và đùi.",Đúng,M0115,"Viêm khớp do lao (A18.0†), vùng chậu và đùi",correct_pairing,M0115_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N062 là bệnh Protein niệu đơn độc với tổn thương hình thái đặc hiệu, Viêm cầu thận màng lan tỏa.",Đúng,N062,"Protein niệu đơn độc với tổn thương hình thái đặc hiệu, Viêm cầu thận màng lan tỏa",correct_pairing,N062_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã M3622 là bệnh Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), cánh tay.",Đúng,M3622,"Tổn thương khớp trong bệnh ưa chảy máu (D66-D68†), cánh tay",correct_pairing,M3622_0_yes,
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã N063 là bệnh Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, vùng bả vai.",Sai,N063,"Protein niệu đơn độc với tổn thương hình thái đặc hiệu, Viêm cầu thận tăng sinh gian mạch lan tỏa",incorrect_pairing,N063_0_no,"Bệnh cột sống trong các bệnh nhiễm khuẩn và ký sinh vật, đã xếp loại ở mục khác, vùng bả vai"
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã I863 là bệnh Thai nhi và trẻ sơ sinh bị ảnh hưởng do đẻ và kéo thai trong ngôi mông.",Sai,I863,Dãn tĩnh mạch âm hộ,incorrect_pairing,I863_0_no,Thai nhi và trẻ sơ sinh bị ảnh hưởng do đẻ và kéo thai trong ngôi mông
"Dựa trên kiến thức y khoa, hãy xác minh thông tin sau là Đúng hay Sai: Mã Y485 là bệnh Các bệnh về móng.",Sai,Y485,Khí điều trị,incorrect_pairing,Y485_0_no,Các bệnh về móng
